# File generated on : 2021-01-18 14:52:26.129860 by damien-mouad 
#  O3,NO2,SO2,CO
5.113852354705089587e-01,2.452797707797835791e+00,4.293968737365942423e-01,2.195571204541756138e+00
5.602643823672703860e-03,5.468209692015487677e-01,6.410168409959042524e-02,3.113719934516039900e-01
6.960016318083136477e-01,1.947677694214118294e+00,7.641582247597566990e-02,8.124553209834110001e-01
2.651515524536239843e-01,4.953586460519836532e-01,6.686613299537561561e-01,5.440650460413264389e-01
2.568988953760942273e-01,5.227822371857938633e-01,1.101604218460342788e-01,6.968318575488746669e-01
2.395950869262584160e-01,-6.785116768887664573e-01,2.152352881138037688e-01,8.424042388094408196e-01
5.494450665534870160e-01,7.491905029717392805e-01,5.568905617792173635e-01,9.087699089571593669e-01
9.275346822403758296e-01,6.137695350677511152e-01,1.696341269966838095e+00,2.625161581902746288e-01
5.784282051572716687e-01,4.957661466500925540e-01,1.035784429940082907e+00,3.237869054346287800e+00
2.119375876276066162e-01,6.115074057679759090e-01,2.630669773309684878e+00,1.624525423431655957e+00
3.248847559085129566e-01,1.216446509987496594e-01,6.447027705646025675e-01,6.329276750348000746e-01
5.530284375930232255e-01,2.906535451494089983e-01,1.785337404132743833e-01,1.008172732979881525e+00
4.381527631390530475e-01,-2.819395432955654757e-01,2.488379055884747393e-01,1.894390103882248155e+00
7.262876577284734791e-01,-1.450209005700277887e+00,3.202873239298479335e-01,2.357061793728827848e+00
8.679768019102818144e-01,-1.243398560301190559e+00,1.668798411547163865e-02,2.039061573950774406e-02
6.816883549487444682e-01,1.299023904493641357e+00,9.237019665331528406e-01,1.611679101471540088e-01
6.559411887440389499e-01,-7.528814351664319116e-01,2.813968409714592833e-01,1.913598958958538265e+00
3.243741103181606578e-01,6.846799059024438749e-01,3.562816810587250971e-01,1.167973121790046864e+00
3.968914526356523975e-01,-7.183472565461419546e-01,1.638998894527940800e-02,1.475099705010004536e+00
7.988466457013190247e-01,-7.911650165295474046e-01,4.195006324270424136e-03,1.283509517146028400e-01
3.857720838637224148e-03,4.832406452850297462e-01,1.456721803294819484e+00,4.321510997687998845e+00
6.119185689603123812e-02,1.257074138276786490e+00,6.121168747918338988e-03,2.580562979834464810e-01
9.480990279462142567e-02,1.566567607751061075e+00,1.883317133649233671e-02,3.150407852341026160e-01
2.418683295323821314e-01,3.120985352217655162e+00,1.840899459758538470e-01,8.582874063842599321e-01
4.611081621527720609e-01,7.704661265203265330e-01,6.918623768970512122e-01,5.226509670702544907e-01
9.386921219599619892e-01,-4.996320771962429186e-01,6.162847415224960261e-03,6.931010615467175784e-02
3.872631957463601449e-01,8.871923251145427125e-01,4.888036240337969435e-02,6.513080836714671973e-01
5.948499863917183772e-01,1.062216096051496583e+00,5.356527012530125365e-02,2.750624504991332486e-01
6.396777962661162054e-01,1.762985289783290721e+00,6.649300388622370050e-02,1.745504158731854272e-01
2.367944871402957174e-01,1.543661480075462666e+00,6.183211897469093055e-01,6.665161568312226725e-01
7.580698723835972430e-01,6.902593826819919398e-02,4.100284998269664027e-02,2.508096076395557095e+00
9.452951941750785680e-01,8.797146252972978253e-01,8.093649657370444173e-02,3.347301759339471605e+00
8.189649418996559627e-01,-2.711779400850644617e-01,6.382121786953041075e-03,1.271645014753085778e+00
1.050550894429509441e-01,1.669917468736823452e+00,8.931340791975165283e-01,3.500385884079619259e-01
2.559377197700708484e-01,6.387322803329686938e-01,5.338460960137551142e-02,6.936671230641854313e-01
4.757531652028720304e-01,1.012345742386625780e+00,1.454980320654326864e-01,9.457683731357462431e-01
1.148126996988207971e-01,2.171452395004013880e+00,7.172259184670339016e-02,1.722718351607273712e+00
6.749525297104265187e-01,-1.264327407435928308e+00,2.738815852763968328e-01,6.050675048864198047e-01
4.441409830272061710e-01,-5.980608301324195075e-01,4.829773445532484916e-02,1.305098193351905689e+00
7.335988253831599026e-01,1.466606534256524430e+00,4.955177568633621632e-02,2.838502450535050625e-02
1.119672996491787309e-01,3.092378748902435137e-01,5.939735392071220088e-02,1.727340012061383545e+00
1.900654020269862965e-01,4.461649016442157389e-01,3.118291533072208715e-02,3.745525763793935425e-01
9.219485851686213262e-01,6.295452791818532123e-01,3.020922281045194946e-02,3.724149883843023701e-01
7.554298893970090578e-02,-3.411795376242932054e-02,2.684557842881682421e-02,7.723394391810287640e-01
6.457252515800815384e-01,1.499783692141529290e+00,4.224407530937914768e-01,1.100608066639425092e-01
2.570923068494774810e-01,1.896710589649611034e+00,7.494688656212067368e-01,4.698760079122911715e-01
1.932374823792591956e-01,-5.891376321495753743e-01,3.677640551686821024e-01,6.226136702047332383e-01
4.453383029989956832e-01,4.089084964249123377e-02,1.139624561478765008e+00,5.170659782755077316e+00
9.353708656648497266e-01,1.862779039992674024e+00,1.832826616455162760e+00,7.238865976366709587e-01
4.223454095792578133e-01,2.640752731528337449e+00,7.994846768100119863e-03,1.401622767829205474e+00
7.768400340522952918e-01,2.374763630855385443e+00,8.230483313167899495e-02,7.183368617090939434e-01
6.602672782102879667e-01,1.631693833821050488e+00,7.422354313059620345e-01,2.225814679933834361e-01
8.102063111879380664e-01,1.247525317109065668e+00,1.927922950075463271e-01,1.778764912018708233e-01
4.807827624453192561e-01,-8.513887672297966169e-01,3.205234052640992121e-02,4.877887122722525115e-01
1.538604550283343420e-01,1.081595865838770543e+00,1.014103966532170845e-03,1.721291034282485255e-01
1.258710303600404368e-01,1.447922527849781815e+00,9.195766420408582609e-02,2.163677030613907204e-01
1.215081007828504589e-01,4.402209055206453558e-01,2.525020401596306030e+00,7.564420037655487095e-01
8.550155733656231716e-01,-1.021440107463240654e-01,3.334602213613994670e-01,1.841667366471501088e+00
9.874609739266451136e-01,-1.689774327965083867e+00,1.132320388891962064e-02,7.367378583336533504e-01
8.213107895593018126e-01,-1.450907639944305272e+00,4.055829663785507355e-01,4.703558883408801572e-01
8.605020119978551429e-01,-7.414984691152481933e-02,5.457499711594376857e-01,1.424017979371322351e+00
2.848698411214867221e-01,4.998411041587792480e-01,2.276748722323978288e-04,2.084232873563863553e+00
5.455297405809026445e-01,1.260273713680661434e+00,1.891194178504210233e-01,3.445625241216750956e-01
3.677669966344324637e-01,-7.376464638811521812e-01,5.692488583197815588e-01,2.189955931405905165e+00
1.391767619869507255e-01,6.425301502297897649e-01,1.866516291620391454e+00,1.059789051958093697e+00
6.809490897551169208e-01,1.116643840007419453e+00,1.629119192420235729e+00,1.344970838122250822e-01
2.906391550715444749e-01,2.048254303295545808e-01,1.921338226472398825e-01,3.247378027111780807e-01
2.277086316413248213e-01,6.925827504398746060e-01,5.037989850875285169e-01,8.319711649829624189e-01
1.523057504381106764e-01,-5.244558497524416385e-01,6.014789734813550393e-01,6.082146512646626618e-02
7.552574482368024089e-02,-1.020784710649173865e+00,7.706265337178718200e-01,1.446201973517603934e+00
1.340240813836175438e-01,-1.065904439798444736e+00,4.913387904859379818e-01,1.145285689398620521e+00
4.812831074644573492e-01,-3.042603811356811017e-01,2.191408396254589608e+00,7.509506535988446085e-01
3.650290210890858589e-01,-1.578364469573318996e+00,2.132318901025991031e-01,1.245610885321878913e-01
5.034592274795324229e-01,-2.852408128361071382e-01,3.983387294270691187e-02,2.199200176582408073e+00
6.643800067230116735e-01,1.209358896748596646e+00,1.209809581013386592e-01,2.555052966800352987e-01
4.273423660029818105e-01,1.306388684827874513e+00,4.004645415768682648e-04,2.780081160157340525e-01
2.199197955769420787e-01,-2.748025296865973521e-01,3.850272095765081559e-01,9.625780774074807478e-02
4.248334682288884556e-01,-3.832099048628923033e-01,2.102283124420855709e-04,1.568327142125493401e+00
1.731165755767435366e-01,-3.400971043560337970e-01,7.388557606167155400e-01,1.379404531913084764e+00
3.845668438024425484e-01,-5.873895846911352248e-01,5.237388348280946904e-01,3.166226322319265929e+00
7.967589095687419576e-01,1.048140999720421851e+00,1.781954391891739764e+00,3.133754559413366447e+00
7.385365484391743784e-01,-2.131211815660161157e-02,1.792585494777985677e-01,7.252394258436489771e-01
2.901721963592898135e-01,1.718820697609308334e+00,1.122010007039984242e-01,4.337014690852752929e-01
4.501928460319494230e-01,-5.582175105195128495e-01,5.598810923117009120e-01,2.779988280049924820e-01
5.013654759412995432e-01,1.313162637331462212e+00,3.989740008730326415e-01,2.844693213374463459e-01
3.569335801590438617e-01,1.442975538365468324e+00,6.437607955347209865e-01,8.553982917260219976e-01
2.085805559588864710e-01,1.101677873809002950e+00,2.850663854159943167e+00,3.661614222680385500e-01
6.277746898024507693e-01,9.009706074246766061e-01,4.312064812919710194e-02,2.026536152648638733e+00
2.593613615144259033e-01,-5.408168977091754037e-01,2.365219013300215315e-05,1.505818384332492599e+00
1.065614571659422305e-01,1.183926582773316749e+00,2.382487100857614504e+00,4.462350918483486834e-02
4.957222424866208899e-01,9.744393002144025040e-01,1.071301260210581363e+00,7.279492776838591972e-01
2.084782338308819316e-01,9.874736185624859441e-01,2.319982233440503805e+00,4.501027734889303522e-01
4.334580019971211451e-01,2.060794026480706087e+00,1.245803203414579952e-01,1.736797166841678397e+00
4.747354285950169395e-01,1.202449712699432016e+00,2.864437792703083407e-01,1.516727584734845813e+00
2.341477128795368401e-01,2.021360463402180674e+00,4.142715856302813665e-02,1.393507111463166526e+00
5.699366294785969123e-01,-7.163623316841294386e-01,1.508481823647927766e-01,1.544121125112784654e+00
1.998924520197198351e-02,8.428332481570690593e-01,9.902543053384393890e-02,2.650505313327227164e+00
7.222701294043981646e-01,9.271785237688094927e-01,1.469801310088922675e+00,1.187845116940750012e+00
8.269018000527200707e-01,1.053299763050763449e-02,1.381004193587370255e+00,1.774146847933882887e-01
8.269116704963067610e-01,4.739562887495984422e-01,3.104166550736088895e-02,5.732982533242740875e-01
8.269703049610861445e-01,-1.437970289728617068e+00,1.095825076185491381e-01,3.639184021988238205e-01
4.413573311624173767e-01,3.566409977000447595e-01,1.838327176575351718e-01,8.131382924440883064e-01
5.207151465077364261e-02,-5.759520802176929521e-01,3.933997658283454324e-02,2.898650847767478389e+00
4.072853161533421806e-01,9.085254849176980230e-01,1.109787879093519225e-01,1.071106577439140256e-01
5.755862706014289731e-01,1.068881922908589077e+00,1.843275033578902489e-01,1.172638667572895477e+00
6.138687843350784101e-01,-3.559767229813248779e-01,2.986696876222378894e+00,2.216397209914385158e+00
3.407559544232600102e-01,1.881202989807337245e+00,1.237303078076585489e-02,1.678970570586223177e-01
7.789045790932749291e-01,-3.103083502443726438e-01,8.804132730521167099e-03,5.515671217254077829e-01
5.658324522662221412e-01,1.410520559952129549e+00,1.110852343447733814e-02,2.842889691537967334e+00
5.466780804131872173e-01,5.103945745725415595e-01,2.785604718696804483e+00,2.734911794478299019e+00
7.992146630275117625e-01,9.290077680342349042e-01,1.421980257731920438e-01,3.555777070364107395e+00
7.679636368161720794e-01,-4.948610104674588950e-01,1.185220819681796212e-01,4.416908049803028313e-01
5.247012293657327131e-02,6.798793578077100275e-02,1.574215190002094906e-04,4.677894329606228641e-01
1.389764060031949411e-01,6.895242507922783037e-02,1.534150108626464726e-01,6.100687911496361915e-01
2.195099531230768619e-01,5.610133529114511575e-01,3.788172645438599440e-01,2.640648552195159038e+00
5.200643418306117871e-01,-5.765646725638340353e-02,1.045708930808767340e-01,9.497468930772763607e-02
5.670599058644462120e-01,5.074195656503760476e-01,3.104608626994122211e+00,1.203461227954581769e+00
2.376654967890478032e-01,-4.197613361638272700e-01,2.352347881445723043e+00,1.120506681451590270e+00
7.701647000963124379e-01,2.999997804311066218e+00,4.110200136680826621e-01,2.913397527527921582e+00
2.942409494945391613e-01,1.671831313744902570e+00,5.834475149518866116e-02,3.108999377935762198e-01
7.118839883125793744e-02,3.229316125366120671e-01,1.114383220182826179e-01,1.397611220946462840e+00
5.860732163765939307e-01,-5.565780815537226811e-01,1.760996706606700712e+00,2.137943599323210542e+00
2.352817052684610388e-01,9.097087638596973447e-02,9.550702607772099464e-03,8.020671678976493135e-02
8.582142341929116514e-01,1.849962540777088105e-01,7.187429189097542803e-01,1.469385153987300685e-01
4.935989977784484006e-01,-1.031964964520845962e+00,1.591453586383465291e-01,8.185166096095533028e-01
4.490351908807023174e-01,-1.043494417721034129e+00,3.980252391082452212e-01,9.721660868775884312e-01
5.613992918408206023e-01,-9.991808584604042753e-01,1.615350215818840418e-01,7.106994282016054765e-01
1.744961257025778867e-01,1.924677294424337104e+00,3.524683273908175707e-01,1.697054919222449776e+00
8.016937294253927426e-01,-1.662570077483817022e-01,2.362988839134018415e-01,1.038754056195120290e+00
5.129338909961101978e-01,-7.924104417187334271e-01,4.844180495653944291e-02,2.453274146590488591e+00
9.746326390312469723e-01,6.493012810012344094e-02,5.781228048132974751e-01,2.476710065352923706e+00
7.322464964071262461e-01,-3.768831666298060323e-01,1.290675209295614412e+00,6.708050894099502059e+00
3.735783883534883332e-01,1.476307917769422051e+00,5.623178953454435192e-01,1.509212493358201401e+00
5.070533494131944652e-01,-6.707504832740212031e-01,1.942826676038900968e-01,2.971521968157922355e+00
7.621430899577474882e-01,1.102214084113524617e+00,1.088290234253031175e+00,5.291581702999593739e-01
7.302492427247784246e-01,1.502478523766476171e-01,2.982859265972502300e-04,1.334430071539006502e+00
2.950882498289573164e-01,1.387297823575311950e-02,4.817053006796444270e-02,7.090660969177490225e-01
9.905202895979876576e-01,2.194279428001498111e+00,2.893711689334345339e-04,1.360772805629651749e+00
8.207082732581321149e-01,1.853342520711217078e+00,5.640453353125998714e-02,2.983127089963985568e-01
1.961725730626127095e-01,6.598902085552333929e-01,5.589800364965772685e-03,2.712963435976840643e-01
8.174363264007558083e-01,-1.961628569219368012e-01,4.581851178717329109e-02,6.385412718211245231e-01
7.303959593098968694e-01,1.561415908209647263e+00,2.200106481125369828e-01,1.128623816354697773e+00
4.694137953946243558e-01,-1.511918510887788614e+00,5.032297149360150934e-01,3.363457672895598383e-01
6.030009353100824754e-01,-1.843213104290285731e+00,2.844516151321354602e-01,5.366123748135476212e-01
4.956513266211567403e-01,5.890927677724927536e-01,8.872216858767147940e-01,3.790721011703305221e-01
5.575268547198114488e-01,1.596495049607276062e+00,1.714577938620522324e-01,3.465929098698440902e-01
1.430074271260073360e-02,9.794969586452677568e-01,3.470930979086125912e-01,1.390964885082287994e+00
7.122781637321673465e-01,2.115793417192642911e-01,7.713716984440043001e-02,2.582015623944149962e-01
4.821653219594793649e-01,6.037550558479100049e-01,7.484664453424955122e-02,1.207303863552777745e+00
6.815106353123501215e-01,6.624163607377065999e-01,2.830695984976656643e-01,5.226150879413393735e-01
8.876841532532960821e-01,1.806997280850811682e-01,5.241419342667580361e-01,8.699499427781115513e-01
3.375863963981884375e-02,9.518321127201785359e-01,1.395266952885577894e+00,4.058802287770960637e-01
7.601293061336862333e-01,3.119717457215747114e-01,2.639310145873887681e+00,1.440117005115431059e+00
6.494108051131196602e-01,1.815385381240684382e+00,1.956304949843441221e-01,2.558837109043369029e+00
6.015045598155482898e-01,1.996683734190990878e+00,2.556215685221349121e-01,1.032297046974339993e+00
2.848489677258024821e-01,1.174873350717216547e-01,1.183680662243819404e+00,1.918186882573392982e+00
5.429170501071926003e-01,-4.846078517713395817e-01,7.313518203061328826e-01,1.063529812113099271e-01
9.350372629772010225e-01,1.940692654418600727e+00,1.780574186546936277e-02,1.527129524339814470e-01
5.194345943033940038e-01,-1.242717704122714872e+00,7.197238118773418014e-01,1.616283019847857050e+00
2.076457453921577434e-01,5.720241115929659559e-01,6.454566626941806717e-01,7.589941497743474264e-01
6.897519113886155795e-01,3.978942992947700485e-01,1.023225913387284941e-01,9.838388892522271362e-03
